"numOfPoints","duration","displacement","directionVector_x","directionVector_y","segmentStartPoint_x","segmentStartPoint_y","segmentEndPoint_x","segmentEndPoint_y"
"2","0.030980587005615234","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.031157732009887695","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.0319981575012207","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.0327301025390625","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03123307228088379","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.031476497650146484","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03098297119140625","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03273177146911621","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03186178207397461","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"5","0.1304478645324707","539.0454526289967","-539.0","-7.0","1835.0","557.0","1296.0","550.0"
"2","0.031031131744384766","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03697800636291504","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.030981063842773438","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03298020362854004","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.04397225379943848","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.030982017517089844","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03140401840209961","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03166818618774414","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03356289863586426","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03098011016845703","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03183341026306152","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03170418739318848","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.031354665756225586","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03109455108642578","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.031613826751708984","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03157496452331543","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03175973892211914","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03197598457336426","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.030982494354248047","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03098130226135254","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.030981063842773438","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.030979633331298828","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03098011016845703","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.032137393951416016","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03151059150695801","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03298020362854004","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.03600597381591797","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
"2","0.030980587005615234","0.0","0.0","0.0","1296.0","550.0","1296.0","550.0"
